gene,cov100,gene,cov50,
ENSG00000175155,401,ENSG00000175155,194
ENSG00000175161,10,ENSG00000175161,3
ENSG00000175164,0,ENSG00000175164,0
ENSG00000175166,402,ENSG00000175166,195
ENSG00000175170,0,ENSG00000175170,0
ENSG00000175175,3,ENSG00000175175,1
ENSG00000175182,105,ENSG00000175182,48
ENSG00000175183,128,ENSG00000175183,55
ENSG00000175189,0,ENSG00000175189,0
ENSG00000175193,357,ENSG00000175193,174
ENSG00000175197,104,ENSG00000175197,47
ENSG00000175198,79,ENSG00000175198,47
ENSG00000175202,0,ENSG00000175202,0
ENSG00000175203,809,ENSG00000175203,416
ENSG00000175206,0,ENSG00000175206,0
ENSG00000175213,52,ENSG00000175213,21
ENSG00000175215,573,ENSG00000175215,299
ENSG00000175216,150,ENSG00000175216,75
ENSG00000175220,635,ENSG00000175220,299
ENSG00000175221,46,ENSG00000175221,18
ENSG00000175224,105,ENSG00000175224,60
ENSG00000175229,0,ENSG00000175229,0
ENSG00000175262,15,ENSG00000175262,8
ENSG00000175264,101,ENSG00000175264,56
ENSG00000175265,1132,ENSG00000175265,532
ENSG00000175267,0,ENSG00000175267,0
ENSG00000175274,202,ENSG00000175274,112
ENSG00000175279,37,ENSG00000175279,20
ENSG00000175283,41,ENSG00000175283,26
ENSG00000175287,175,ENSG00000175287,90
ENSG00000175294,0,ENSG00000175294,0
ENSG00000175302,0,ENSG00000175302,0
ENSG00000175305,4,ENSG00000175305,3
ENSG00000175309,98,ENSG00000175309,51
ENSG00000175311,38,ENSG00000175311,19
ENSG00000175315,17,ENSG00000175315,9
ENSG00000175318,216,ENSG00000175318,104
ENSG00000175319,0,ENSG00000175319,0
ENSG00000175322,94,ENSG00000175322,44
ENSG00000175324,0,ENSG00000175324,0
ENSG00000175325,0,ENSG00000175325,0
ENSG00000175329,0,ENSG00000175329,0
ENSG00000175334,213,ENSG00000175334,94
ENSG00000175336,3,ENSG00000175336,3
ENSG00000175344,1,ENSG00000175344,0
ENSG00000175348,821,ENSG00000175348,419
ENSG00000175352,76,ENSG00000175352,43
ENSG00000175354,262,ENSG00000175354,124
ENSG00000175356,527,ENSG00000175356,265
ENSG00000175376,100,ENSG00000175376,58
ENSG00000175387,1123,ENSG00000175387,533
ENSG00000175390,210,ENSG00000175390,109
ENSG00000175393,0,ENSG00000175393,0
ENSG00000175395,221,ENSG00000175395,108
ENSG00000175398,0,ENSG00000175398,0
ENSG00000175414,221,ENSG00000175414,115
ENSG00000175416,201,ENSG00000175416,102
ENSG00000175426,10,ENSG00000175426,7
ENSG00000175445,1025,ENSG00000175445,501
ENSG00000175449,4,ENSG00000175449,3
ENSG00000175455,700,ENSG00000175455,343
ENSG00000175463,31,ENSG00000175463,22
ENSG00000175467,40,ENSG00000175467,17
ENSG00000175470,157,ENSG00000175470,78
ENSG00000175471,276,ENSG00000175471,143
ENSG00000175482,40,ENSG00000175482,21
ENSG00000175485,0,ENSG00000175485,0
ENSG00000175489,7,ENSG00000175489,1
ENSG00000175497,1,ENSG00000175497,1
ENSG00000175505,39,ENSG00000175505,16
ENSG00000175509,1,ENSG00000175509,1
ENSG00000175513,0,ENSG00000175513,0
ENSG00000175514,0,ENSG00000175514,0
ENSG00000175518,8,ENSG00000175518,3
ENSG00000175520,0,ENSG00000175520,0
ENSG00000175535,29,ENSG00000175535,15
ENSG00000175536,3,ENSG00000175536,3
ENSG00000175538,92,ENSG00000175538,43
ENSG00000175544,52,ENSG00000175544,32
ENSG00000175548,118,ENSG00000175548,63
ENSG00000175550,204,ENSG00000175550,99
ENSG00000175556,8,ENSG00000175556,6
ENSG00000175564,20,ENSG00000175564,8
ENSG00000175567,285,ENSG00000175567,145
ENSG00000175573,183,ENSG00000175573,88
ENSG00000175575,119,ENSG00000175575,55
ENSG00000175581,155,ENSG00000175581,73
ENSG00000175582,826,ENSG00000175582,413
ENSG00000175591,28,ENSG00000175591,13
ENSG00000175592,11,ENSG00000175592,3
ENSG00000175595,70,ENSG00000175595,32
ENSG00000175600,16,ENSG00000175600,11
ENSG00000175602,46,ENSG00000175602,24
ENSG00000175604,1,ENSG00000175604,0
ENSG00000175606,284,ENSG00000175606,149
ENSG00000175611,45,ENSG00000175611,20
ENSG00000175619,0,ENSG00000175619,0
ENSG00000175634,37,ENSG00000175634,9
ENSG00000175643,28,ENSG00000175643,13
ENSG00000175646,0,ENSG00000175646,0
ENSG00000175658,0,ENSG00000175658,0
ENSG00000175662,310,ENSG00000175662,151
ENSG00000175664,0,ENSG00000175664,0
ENSG00000175676,0,ENSG00000175676,0
ENSG00000175691,48,ENSG00000175691,22
ENSG00000175697,7,ENSG00000175697,3
ENSG00000175699,0,ENSG00000175699,0
ENSG00000175701,36,ENSG00000175701,21
ENSG00000175707,435,ENSG00000175707,210
ENSG00000175711,30,ENSG00000175711,13
ENSG00000175718,0,ENSG00000175718,0
ENSG00000175727,373,ENSG00000175727,180
ENSG00000175728,0,ENSG00000175728,0
ENSG00000175730,0,ENSG00000175730,0
ENSG00000175741,13,ENSG00000175741,8
ENSG00000175745,1481,ENSG00000175745,717
ENSG00000175746,0,ENSG00000175746,0
ENSG00000175749,4,ENSG00000175749,2
ENSG00000175756,227,ENSG00000175756,114
ENSG00000175764,25,ENSG00000175764,14
ENSG00000175766,1,ENSG00000175766,1
ENSG00000175768,17,ENSG00000175768,7
ENSG00000175772,2,ENSG00000175772,2
ENSG00000175773,4,ENSG00000175773,3
ENSG00000175779,1,ENSG00000175779,0
ENSG00000175782,447,ENSG00000175782,214
ENSG00000175785,76,ENSG00000175785,40
ENSG00000175787,51,ENSG00000175787,22
ENSG00000175792,130,ENSG00000175792,69
ENSG00000175793,346,ENSG00000175793,184
ENSG00000175800,0,ENSG00000175800,0
ENSG00000175806,100,ENSG00000175806,54
ENSG00000175809,3,ENSG00000175809,3
ENSG00000175820,2,ENSG00000175820,2
ENSG00000175826,226,ENSG00000175826,109
ENSG00000175832,13,ENSG00000175832,3
ENSG00000175841,0,ENSG00000175841,0
ENSG00000175854,112,ENSG00000175854,61
ENSG00000175857,11,ENSG00000175857,5
ENSG00000175866,180,ENSG00000175866,100
ENSG00000175868,0,ENSG00000175868,0
ENSG00000175873,2,ENSG00000175873,1
ENSG00000175874,6,ENSG00000175874,3
ENSG00000175877,1,ENSG00000175877,1
ENSG00000175879,125,ENSG00000175879,62
ENSG00000175886,5,ENSG00000175886,4
ENSG00000175893,179,ENSG00000175893,80
ENSG00000175894,2,ENSG00000175894,1
ENSG00000175895,98,ENSG00000175895,46
ENSG00000175898,162,ENSG00000175898,85
ENSG00000175899,550,ENSG00000175899,278
ENSG00000175906,113,ENSG00000175906,64
ENSG00000175920,5,ENSG00000175920,3
ENSG00000175928,38,ENSG00000175928,18
ENSG00000175931,244,ENSG00000175931,121
ENSG00000175938,201,ENSG00000175938,110
ENSG00000175946,0,ENSG00000175946,0
ENSG00000175967,1,ENSG00000175967,1
ENSG00000175970,47,ENSG00000175970,23
ENSG00000175984,83,ENSG00000175984,32
ENSG00000175985,6,ENSG00000175985,3
ENSG00000176007,0,ENSG00000176007,0
ENSG00000176009,0,ENSG00000176009,0
ENSG00000176014,1502,ENSG00000176014,746
ENSG00000176018,116,ENSG00000176018,62
ENSG00000176020,1,ENSG00000176020,0
ENSG00000176022,207,ENSG00000176022,109
ENSG00000176024,34,ENSG00000176024,13
ENSG00000176029,0,ENSG00000176029,0
ENSG00000176034,0,ENSG00000176034,0
ENSG00000176040,6,ENSG00000176040,3
ENSG00000176043,38,ENSG00000176043,18
ENSG00000176046,716,ENSG00000176046,357
ENSG00000176049,63,ENSG00000176049,31
ENSG00000176054,8,ENSG00000176054,3
ENSG00000176055,116,ENSG00000176055,51
ENSG00000176058,40,ENSG00000176058,20
ENSG00000176075,0,ENSG00000176075,0
ENSG00000176076,5,ENSG00000176076,2
ENSG00000176083,23,ENSG00000176083,13
ENSG00000176087,85,ENSG00000176087,41
ENSG00000176092,1,ENSG00000176092,1
ENSG00000176095,200,ENSG00000176095,87
ENSG00000176101,59,ENSG00000176101,29
ENSG00000176102,310,ENSG00000176102,160
ENSG00000176105,195,ENSG00000176105,87
ENSG00000176108,13,ENSG00000176108,5
ENSG00000176115,0,ENSG00000176115,0
ENSG00000176124,134,ENSG00000176124,66
ENSG00000176125,8,ENSG00000176125,4
ENSG00000176134,0,ENSG00000176134,0
ENSG00000176136,0,ENSG00000176136,0
ENSG00000176142,443,ENSG00000176142,208
ENSG00000176148,35,ENSG00000176148,18
ENSG00000176153,14,ENSG00000176153,7
ENSG00000176155,120,ENSG00000176155,61
ENSG00000176160,1,ENSG00000176160,1
ENSG00000176165,2,ENSG00000176165,1
ENSG00000176170,141,ENSG00000176170,69
ENSG00000176171,135,ENSG00000176171,63
ENSG00000176177,2,ENSG00000176177,0
ENSG00000176182,95,ENSG00000176182,52
ENSG00000176183,0,ENSG00000176183,0
ENSG00000176194,54,ENSG00000176194,26
ENSG00000176198,2,ENSG00000176198,2
ENSG00000176200,0,ENSG00000176200,0
ENSG00000176204,7,ENSG00000176204,4
ENSG00000176208,78,ENSG00000176208,35
ENSG00000176209,221,ENSG00000176209,109
ENSG00000176219,0,ENSG00000176219,0
ENSG00000176222,24,ENSG00000176222,10
ENSG00000176225,18,ENSG00000176225,10
ENSG00000176230,0,ENSG00000176230,0
ENSG00000176231,0,ENSG00000176231,0
ENSG00000176232,0,ENSG00000176232,0
ENSG00000176236,13,ENSG00000176236,7
ENSG00000176239,1,ENSG00000176239,0
ENSG00000176243,1,ENSG00000176243,0
ENSG00000176244,0,ENSG00000176244,0
ENSG00000176246,0,ENSG00000176246,0
ENSG00000176248,4,ENSG00000176248,2
ENSG00000176253,0,ENSG00000176253,0
ENSG00000176256,0,ENSG00000176256,0
ENSG00000176261,153,ENSG00000176261,70
ENSG00000176268,0,ENSG00000176268,0
ENSG00000176269,0,ENSG00000176269,0
ENSG00000176273,32,ENSG00000176273,22
ENSG00000176281,0,ENSG00000176281,0
ENSG00000176289,0,ENSG00000176289,0
ENSG00000176290,0,ENSG00000176290,0
ENSG00000176293,66,ENSG00000176293,33
ENSG00000176294,1,ENSG00000176294,1
ENSG00000176299,0,ENSG00000176299,0
ENSG00000176302,0,ENSG00000176302,0
ENSG00000176312,0,ENSG00000176312,0
ENSG00000176318,0,ENSG00000176318,0
ENSG00000176320,19,ENSG00000176320,12
ENSG00000176340,407,ENSG00000176340,226
ENSG00000176343,91,ENSG00000176343,51
ENSG00000176349,1,ENSG00000176349,1
ENSG00000176358,0,ENSG00000176358,0
ENSG00000176371,47,ENSG00000176371,29
ENSG00000176378,0,ENSG00000176378,0
ENSG00000176381,2,ENSG00000176381,1
ENSG00000176383,4,ENSG00000176383,1
ENSG00000176386,1,ENSG00000176386,0
ENSG00000176387,22,ENSG00000176387,11
ENSG00000176390,216,ENSG00000176390,121
ENSG00000176393,130,ENSG00000176393,63
ENSG00000176396,224,ENSG00000176396,102
ENSG00000176399,9,ENSG00000176399,5
ENSG00000176401,29,ENSG00000176401,15
ENSG00000176402,229,ENSG00000176402,116
ENSG00000176406,10,ENSG00000176406,5
ENSG00000176407,354,ENSG00000176407,169
ENSG00000176410,136,ENSG00000176410,73
ENSG00000176422,253,ENSG00000176422,119
ENSG00000176428,15,ENSG00000176428,6
ENSG00000176435,238,ENSG00000176435,113
ENSG00000176438,581,ENSG00000176438,296
ENSG00000176444,304,ENSG00000176444,149
ENSG00000176454,11,ENSG00000176454,4
ENSG00000176463,363,ENSG00000176463,185
ENSG00000176472,77,ENSG00000176472,42
ENSG00000176473,47,ENSG00000176473,25
ENSG00000176476,100,ENSG00000176476,48
ENSG00000176485,1564,ENSG00000176485,746
ENSG00000176490,19,ENSG00000176490,10
ENSG00000176495,0,ENSG00000176495,0
ENSG00000176510,0,ENSG00000176510,0
ENSG00000176515,0,ENSG00000176515,0
ENSG00000176531,57,ENSG00000176531,24
ENSG00000176532,31,ENSG00000176532,12
ENSG00000176533,189,ENSG00000176533,98
ENSG00000176540,0,ENSG00000176540,0
ENSG00000176542,320,ENSG00000176542,158
ENSG00000176547,0,ENSG00000176547,0
ENSG00000176555,0,ENSG00000176555,0
ENSG00000176563,22,ENSG00000176563,14
ENSG00000176566,0,ENSG00000176566,0
ENSG00000176567,0,ENSG00000176567,0
ENSG00000176571,6,ENSG00000176571,4
ENSG00000176584,0,ENSG00000176584,0
ENSG00000176593,122,ENSG00000176593,61
ENSG00000176595,118,ENSG00000176595,73
ENSG00000176597,60,ENSG00000176597,29
ENSG00000176601,1,ENSG00000176601,0
ENSG00000176605,0,ENSG00000176605,0
ENSG00000176619,99,ENSG00000176619,51
ENSG00000176623,255,ENSG00000176623,132
ENSG00000176624,524,ENSG00000176624,247
ENSG00000176635,0,ENSG00000176635,0
ENSG00000176641,557,ENSG00000176641,267
ENSG00000176654,1,ENSG00000176654,0
ENSG00000176658,235,ENSG00000176658,122
ENSG00000176659,10,ENSG00000176659,6
ENSG00000176678,2,ENSG00000176678,1
ENSG00000176679,0,ENSG00000176679,0
ENSG00000176681,0,ENSG00000176681,0
ENSG00000176692,41,ENSG00000176692,10
ENSG00000176695,0,ENSG00000176695,0
ENSG00000176697,11,ENSG00000176697,5
ENSG00000176700,35,ENSG00000176700,16
ENSG00000176714,27,ENSG00000176714,12
ENSG00000176715,114,ENSG00000176715,53
ENSG00000176716,0,ENSG00000176716,0
ENSG00000176720,74,ENSG00000176720,41
ENSG00000176723,13,ENSG00000176723,6
ENSG00000176728,0,ENSG00000176728,0
ENSG00000176731,37,ENSG00000176731,14
ENSG00000176732,3,ENSG00000176732,2
ENSG00000176742,0,ENSG00000176742,0
ENSG00000176746,0,ENSG00000176746,0
ENSG00000176748,0,ENSG00000176748,0
ENSG00000176749,56,ENSG00000176749,29
ENSG00000176752,0,ENSG00000176752,0
ENSG00000176753,0,ENSG00000176753,0
ENSG00000176754,1,ENSG00000176754,1
ENSG00000176761,0,ENSG00000176761,0
ENSG00000176769,6,ENSG00000176769,3
ENSG00000176771,224,ENSG00000176771,116
ENSG00000176774,6,ENSG00000176774,4
ENSG00000176782,0,ENSG00000176782,0
ENSG00000176783,352,ENSG00000176783,176
ENSG00000176787,0,ENSG00000176787,0
ENSG00000176788,385,ENSG00000176788,192
ENSG00000176797,0,ENSG00000176797,0
ENSG00000176798,0,ENSG00000176798,0
ENSG00000176809,14,ENSG00000176809,6
ENSG00000176812,0,ENSG00000176812,0
ENSG00000176826,3,ENSG00000176826,2
ENSG00000176834,232,ENSG00000176834,107
ENSG00000176840,0,ENSG00000176840,0
ENSG00000176842,304,ENSG00000176842,156
ENSG00000176845,214,ENSG00000176845,102
ENSG00000176853,264,ENSG00000176853,126
ENSG00000176855,0,ENSG00000176855,0
ENSG00000176857,1,ENSG00000176857,1
ENSG00000176868,0,ENSG00000176868,0
ENSG00000176871,98,ENSG00000176871,47
ENSG00000176879,0,ENSG00000176879,0
ENSG00000176882,0,ENSG00000176882,0
ENSG00000176884,3,ENSG00000176884,0
ENSG00000176887,199,ENSG00000176887,94
ENSG00000176890,68,ENSG00000176890,36
ENSG00000176893,0,ENSG00000176893,0
ENSG00000176894,55,ENSG00000176894,28
ENSG00000176895,0,ENSG00000176895,0
ENSG00000176896,74,ENSG00000176896,34
ENSG00000176900,0,ENSG00000176900,0
ENSG00000176903,78,ENSG00000176903,42
ENSG00000176904,0,ENSG00000176904,0
ENSG00000176907,262,ENSG00000176907,131
ENSG00000176909,19,ENSG00000176909,8
ENSG00000176912,9,ENSG00000176912,2
ENSG00000176915,392,ENSG00000176915,191
ENSG00000176919,3,ENSG00000176919,2
ENSG00000176920,54,ENSG00000176920,28
ENSG00000176922,0,ENSG00000176922,0
ENSG00000176923,8,ENSG00000176923,2
ENSG00000176925,0,ENSG00000176925,0
ENSG00000176927,20,ENSG00000176927,11
ENSG00000176928,96,ENSG00000176928,56
ENSG00000176933,2,ENSG00000176933,1
ENSG00000176937,0,ENSG00000176937,0
ENSG00000176945,150,ENSG00000176945,77
ENSG00000176946,179,ENSG00000176946,87
ENSG00000176951,0,ENSG00000176951,0
ENSG00000176953,455,ENSG00000176953,225
ENSG00000176956,1,ENSG00000176956,0
ENSG00000176970,0,ENSG00000176970,0
ENSG00000176971,409,ENSG00000176971,202
ENSG00000176973,156,ENSG00000176973,86
ENSG00000176974,68,ENSG00000176974,41
ENSG00000176978,232,ENSG00000176978,116
ENSG00000176979,1,ENSG00000176979,1
ENSG00000176984,0,ENSG00000176984,0
ENSG00000176986,0,ENSG00000176986,0
ENSG00000176988,0,ENSG00000176988,0
ENSG00000176994,1,ENSG00000176994,0
ENSG00000176998,0,ENSG00000176998,0
ENSG00000177000,193,ENSG00000177000,98
ENSG00000177023,0,ENSG00000177023,0
ENSG00000177025,69,ENSG00000177025,33
ENSG00000177030,216,ENSG00000177030,100
ENSG00000177034,123,ENSG00000177034,57
ENSG00000177042,151,ENSG00000177042,71
ENSG00000177045,0,ENSG00000177045,0
ENSG00000177047,0,ENSG00000177047,0
ENSG00000177051,165,ENSG00000177051,71
ENSG00000177054,98,ENSG00000177054,58
ENSG00000177058,60,ENSG00000177058,32
ENSG00000177076,1,ENSG00000177076,0
ENSG00000177082,29,ENSG00000177082,13
ENSG00000177084,108,ENSG00000177084,49
ENSG00000177096,24,ENSG00000177096,17
ENSG00000177098,87,ENSG00000177098,42
ENSG00000177103,3,ENSG00000177103,1
ENSG00000177105,212,ENSG00000177105,103
ENSG00000177106,475,ENSG00000177106,239
ENSG00000177108,0,ENSG00000177108,0
ENSG00000177112,0,ENSG00000177112,0
ENSG00000177119,396,ENSG00000177119,200
ENSG00000177125,144,ENSG00000177125,74
ENSG00000177133,6,ENSG00000177133,3
ENSG00000177138,1,ENSG00000177138,1
ENSG00000177143,0,ENSG00000177143,0
ENSG00000177144,0,ENSG00000177144,0
ENSG00000177150,140,ENSG00000177150,70
ENSG00000177151,0,ENSG00000177151,0
ENSG00000177156,252,ENSG00000177156,145
ENSG00000177169,458,ENSG00000177169,231
ENSG00000177173,12,ENSG00000177173,6
ENSG00000177174,0,ENSG00000177174,0
ENSG00000177181,15,ENSG00000177181,8
ENSG00000177182,4,ENSG00000177182,3
ENSG00000177186,0,ENSG00000177186,0
ENSG00000177189,341,ENSG00000177189,172
ENSG00000177191,1,ENSG00000177191,1
ENSG00000177192,85,ENSG00000177192,48
ENSG00000177197,0,ENSG00000177197,0
ENSG00000177200,1086,ENSG00000177200,525
ENSG00000177201,0,ENSG00000177201,0
ENSG00000177202,0,ENSG00000177202,0
ENSG00000177212,0,ENSG00000177212,0
ENSG00000177225,200,ENSG00000177225,98
ENSG00000177233,0,ENSG00000177233,0
ENSG00000177234,0,ENSG00000177234,0
ENSG00000177238,0,ENSG00000177238,0
ENSG00000177239,189,ENSG00000177239,102
ENSG00000177243,0,ENSG00000177243,0
ENSG00000177257,0,ENSG00000177257,0
ENSG00000177261,0,ENSG00000177261,0
ENSG00000177272,10,ENSG00000177272,5
ENSG00000177275,0,ENSG00000177275,0
ENSG00000177283,204,ENSG00000177283,100
ENSG00000177291,6,ENSG00000177291,4
ENSG00000177294,2,ENSG00000177294,0
ENSG00000177300,0,ENSG00000177300,0
ENSG00000177301,0,ENSG00000177301,0
ENSG00000177302,100,ENSG00000177302,48
ENSG00000177303,130,ENSG00000177303,76
ENSG00000177306,0,ENSG00000177306,0
ENSG00000177311,874,ENSG00000177311,455
ENSG00000177324,0,ENSG00000177324,0
ENSG00000177335,17,ENSG00000177335,9
ENSG00000177337,106,ENSG00000177337,56
ENSG00000177338,0,ENSG00000177338,0
ENSG00000177340,0,ENSG00000177340,0
ENSG00000177350,4,ENSG00000177350,2
ENSG00000177352,193,ENSG00000177352,100
ENSG00000177354,0,ENSG00000177354,0
ENSG00000177359,28,ENSG00000177359,19
ENSG00000177363,229,ENSG00000177363,112
ENSG00000177369,23,ENSG00000177369,10
ENSG00000177370,119,ENSG00000177370,62
ENSG00000177374,408,ENSG00000177374,207
ENSG00000177380,9,ENSG00000177380,3
ENSG00000177383,352,ENSG00000177383,156
ENSG00000177398,1,ENSG00000177398,0
ENSG00000177400,0,ENSG00000177400,0
ENSG00000177406,101,ENSG00000177406,51
ENSG00000177409,68,ENSG00000177409,38
ENSG00000177410,1212,ENSG00000177410,579
ENSG00000177414,0,ENSG00000177414,0
ENSG00000177418,0,ENSG00000177418,0
ENSG00000177425,543,ENSG00000177425,277
ENSG00000177426,88,ENSG00000177426,45
ENSG00000177427,24,ENSG00000177427,12
ENSG00000177432,122,ENSG00000177432,62
ENSG00000177447,0,ENSG00000177447,0
ENSG00000177452,0,ENSG00000177452,0
ENSG00000177453,14,ENSG00000177453,8
ENSG00000177455,3,ENSG00000177455,1
ENSG00000177459,8,ENSG00000177459,2
ENSG00000177462,1,ENSG00000177462,0
ENSG00000177463,55,ENSG00000177463,25
ENSG00000177464,31,ENSG00000177464,16
ENSG00000177465,22,ENSG00000177465,10
ENSG00000177468,3,ENSG00000177468,0
ENSG00000177469,3134,ENSG00000177469,1589
ENSG00000177476,0,ENSG00000177476,0
ENSG00000177479,526,ENSG00000177479,261
ENSG00000177483,21,ENSG00000177483,15
ENSG00000177485,276,ENSG00000177485,156
ENSG00000177489,0,ENSG00000177489,0
ENSG00000177494,0,ENSG00000177494,0
ENSG00000177504,0,ENSG00000177504,0
ENSG00000177508,2512,ENSG00000177508,1239
ENSG00000177511,1,ENSG00000177511,0
ENSG00000177519,0,ENSG00000177519,0
ENSG00000177535,0,ENSG00000177535,0
ENSG00000177542,38,ENSG00000177542,28
ENSG00000177548,43,ENSG00000177548,21
ENSG00000177551,65,ENSG00000177551,35
ENSG00000177553,0,ENSG00000177553,0
ENSG00000177556,273,ENSG00000177556,126
ENSG00000177558,0,ENSG00000177558,0
ENSG00000177565,533,ENSG00000177565,271
ENSG00000177570,27,ENSG00000177570,15
ENSG00000177575,341,ENSG00000177575,168
ENSG00000177576,107,ENSG00000177576,65
ENSG00000177586,0,ENSG00000177586,0
ENSG00000177590,0,ENSG00000177590,0
ENSG00000177595,34,ENSG00000177595,17
ENSG00000177596,0,ENSG00000177596,0
ENSG00000177599,1,ENSG00000177599,1
ENSG00000177600,4547,ENSG00000177600,2289
ENSG00000177602,0,ENSG00000177602,0
ENSG00000177606,5972,ENSG00000177606,2928
ENSG00000177613,208,ENSG00000177613,125
ENSG00000177614,15,ENSG00000177614,11
ENSG00000177627,15,ENSG00000177627,6
ENSG00000177628,2,ENSG00000177628,1
ENSG00000177640,38,ENSG00000177640,14
ENSG00000177646,160,ENSG00000177646,89
ENSG00000177663,297,ENSG00000177663,158
ENSG00000177666,488,ENSG00000177666,260
ENSG00000177669,2,ENSG00000177669,2
ENSG00000177673,0,ENSG00000177673,0
ENSG00000177674,71,ENSG00000177674,35
ENSG00000177675,21,ENSG00000177675,8
ENSG00000177679,5,ENSG00000177679,3
ENSG00000177683,366,ENSG00000177683,193
ENSG00000177684,0,ENSG00000177684,0
ENSG00000177685,235,ENSG00000177685,123
ENSG00000177688,7,ENSG00000177688,3
ENSG00000177689,5,ENSG00000177689,3
ENSG00000177692,8,ENSG00000177692,3
ENSG00000177693,0,ENSG00000177693,0
ENSG00000177694,136,ENSG00000177694,70
ENSG00000177697,421,ENSG00000177697,218
ENSG00000177699,2,ENSG00000177699,1
ENSG00000177700,458,ENSG00000177700,218
ENSG00000177706,613,ENSG00000177706,299
ENSG00000177707,147,ENSG00000177707,64
ENSG00000177710,2,ENSG00000177710,0
ENSG00000177721,26,ENSG00000177721,13
ENSG00000177725,1,ENSG00000177725,1
ENSG00000177728,222,ENSG00000177728,114
ENSG00000177731,214,ENSG00000177731,104
ENSG00000177732,262,ENSG00000177732,133
ENSG00000177733,1465,ENSG00000177733,724
ENSG00000177736,0,ENSG00000177736,0
ENSG00000177738,51,ENSG00000177738,20
ENSG00000177752,0,ENSG00000177752,0
ENSG00000177757,0,ENSG00000177757,0
ENSG00000177770,1,ENSG00000177770,1
ENSG00000177776,0,ENSG00000177776,0
ENSG00000177788,24,ENSG00000177788,14
ENSG00000177791,1,ENSG00000177791,1
ENSG00000177800,2,ENSG00000177800,1
ENSG00000177803,0,ENSG00000177803,0
ENSG00000177807,4,ENSG00000177807,2
ENSG00000177822,8,ENSG00000177822,1
ENSG00000177830,776,ENSG00000177830,386
ENSG00000177839,89,ENSG00000177839,39
ENSG00000177842,36,ENSG00000177842,20
ENSG00000177853,276,ENSG00000177853,144
ENSG00000177854,81,ENSG00000177854,48
ENSG00000177855,6,ENSG00000177855,1
ENSG00000177868,182,ENSG00000177868,91
ENSG00000177873,32,ENSG00000177873,19
ENSG00000177875,12,ENSG00000177875,4
ENSG00000177879,213,ENSG00000177879,101
ENSG00000177885,699,ENSG00000177885,335
ENSG00000177888,326,ENSG00000177888,162
ENSG00000177889,425,ENSG00000177889,206
ENSG00000177910,0,ENSG00000177910,0
ENSG00000177917,96,ENSG00000177917,47
ENSG00000177932,137,ENSG00000177932,76
ENSG00000177938,5,ENSG00000177938,2
ENSG00000177943,4,ENSG00000177943,1
ENSG00000177946,2,ENSG00000177946,1
ENSG00000177947,0,ENSG00000177947,0
ENSG00000177951,147,ENSG00000177951,70
ENSG00000177954,28,ENSG00000177954,17
ENSG00000177963,363,ENSG00000177963,183
ENSG00000177971,364,ENSG00000177971,178
ENSG00000177981,125,ENSG00000177981,62
ENSG00000177984,0,ENSG00000177984,0
ENSG00000177989,76,ENSG00000177989,38
ENSG00000177990,18,ENSG00000177990,8
ENSG00000177992,0,ENSG00000177992,0
ENSG00000177993,0,ENSG00000177993,0
ENSG00000177994,4,ENSG00000177994,3
ENSG00000178015,2,ENSG00000178015,0
ENSG00000178021,3,ENSG00000178021,0
ENSG00000178026,79,ENSG00000178026,42
ENSG00000178028,108,ENSG00000178028,54
ENSG00000178031,70,ENSG00000178031,37
ENSG00000178033,65,ENSG00000178033,28
ENSG00000178035,475,ENSG00000178035,236
ENSG00000178038,72,ENSG00000178038,41
ENSG00000178053,193,ENSG00000178053,100
ENSG00000178055,0,ENSG00000178055,0
ENSG00000178057,249,ENSG00000178057,139
ENSG00000178074,388,ENSG00000178074,185
ENSG00000178075,37,ENSG00000178075,17
ENSG00000178078,136,ENSG00000178078,66
ENSG00000178081,0,ENSG00000178081,0
ENSG00000178082,1,ENSG00000178082,1
ENSG00000178084,0,ENSG00000178084,0
ENSG00000178093,2,ENSG00000178093,0
ENSG00000178096,36,ENSG00000178096,16
ENSG00000178104,162,ENSG00000178104,83
ENSG00000178105,249,ENSG00000178105,125
ENSG00000178107,0,ENSG00000178107,0
ENSG00000178115,0,ENSG00000178115,0
ENSG00000178125,5,ENSG00000178125,1
ENSG00000178127,197,ENSG00000178127,103
ENSG00000178130,0,ENSG00000178130,0
ENSG00000178146,0,ENSG00000178146,0
ENSG00000178149,0,ENSG00000178149,0
ENSG00000178150,3,ENSG00000178150,1
ENSG00000178162,1,ENSG00000178162,1
ENSG00000178163,131,ENSG00000178163,70
ENSG00000178171,4,ENSG00000178171,3
ENSG00000178172,0,ENSG00000178172,0
ENSG00000178175,48,ENSG00000178175,23
ENSG00000178177,337,ENSG00000178177,172
ENSG00000178184,147,ENSG00000178184,80
ENSG00000178187,5,ENSG00000178187,4
ENSG00000178188,712,ENSG00000178188,364
ENSG00000178193,3,ENSG00000178193,1
ENSG00000178199,21,ENSG00000178199,8
ENSG00000178201,20,ENSG00000178201,12
ENSG00000178202,97,ENSG00000178202,49
ENSG00000178209,494,ENSG00000178209,276
ENSG00000178217,1,ENSG00000178217,0
ENSG00000178222,81,ENSG00000178222,43
ENSG00000178226,16,ENSG00000178226,8
ENSG00000178229,32,ENSG00000178229,16
ENSG00000178233,0,ENSG00000178233,0
